,created_date,week,sentiment.compound,id,text-encoded
178,2017-05-03 02:51:07,18,0.6476,859601184285491201,FBI Director Comey was the best thing that ever happened to Hillary Clinton in that he gave her a free pass for many bad deeds! The phony...
179,2017-05-04 18:07:29,18,0.636,860194183797243904,"If victorious, Republicans will be having a big press conference at the beautiful Rose Garden of the White House immediately after vote!"
180,2017-05-01 19:29:41,18,0.5719,859127705366921216,This month we celebrate the contributions of Asian Americans &amp; Pacific Islanders that enrich our Nation. https://t.co/rEJi9ahOaY
181,2017-05-04 11:09:26,18,0.5267,860088977277235201,"RT @foxandfriends: President Trump to sign an executive order on religious liberty today, the National Day of Prayer | @kevincorke https://..."
182,2017-05-04 10:49:10,18,0.4926,860083874893897728,...allegations of unmasking Trump transition officials. Not good!
183,2017-05-05 19:13:54,18,0.4574,860573284462669824,Of course the Australians have better healthcare than we do --everybody does. ObamaCare is dead! But our healthcare will soon be great.
184,2017-05-03 03:06:16,18,0.4215,859604996236742656,...Trump/Russia story was an excuse used by the Democrats as justification for losing the election. Perhaps Trump just ran a great campaign?
185,2017-05-06 22:39:42,18,0.3876,860987464114110465,"The reason I am staying in Bedminster, N. J., a beautiful community, is that staying in NYC is much more expensive and disruptive. Meetings!"
186,2017-04-30 12:32:50,18,0.3164,858660413873025024,...healthcare plan is on its way. Will have much lower premiums &amp; deductibles while at the same time taking care of pre-existing conditions!
187,2017-04-30 12:09:04,18,0.2575,858654431956672512,"The Democrats, without a leader, have become the party of obstruction.They are only interested in themselves and not in what's best for U.S."
188,2017-05-03 20:57:56,18,0.25,859874689442775045,It was an honor to stop by a #SchoolChoice event hosted by @VP Pence and @usedgov Secretary @BetsyDeVosED at the... https://t.co/B8VxVsYNHA
189,2017-05-02 13:07:10,18,0.1759,859393829505552385,"either elect more Republican Senators in 2018 or change the rules now to 51%. Our country needs a good ""shutdown"" in September to fix mess!"
190,2017-05-05 19:43:37,18,0.0,860580764944969728,#WeeklyAddress https://t.co/4qckKpbtCR
191,2017-05-05 19:32:08,18,0.0,860577873060651008,"JOBS, JOBS, JOBS! https://t.co/UR0eetSEnO"
192,2017-05-04 17:43:11,18,0.0,860188065758838785,"I am watching the Democrats trying to defend the ""you can keep you doctor, you can keep your plan &amp; premiums will go down"" ObamaCare lie."""
193,2017-05-02 13:01:41,18,0.0,859392449181093888,The reason for the plan negotiated between the Republicans and Democrats is that we need 60 votes in the Senate which are not there! We....
194,2017-05-04 10:40:33,18,-0.0772,860081707315232771,"Susan Rice, the former National Security Advisor to President Obama, is refusing to testify before a Senate Subcommittee next week on....."
195,2017-05-04 17:56:51,18,-0.4003,860191508619722752,Insurance companies are fleeing ObamaCare - it is dead. Our healthcare plan will lower premiums &amp; deductibles - and be great healthcare!
196,2017-05-05 13:02:46,18,-0.4199,860479885566980096,"Rather than causing a big disruption in N.Y.C., I will be working out of my home in Bedminster, N.J. this weekend. Also saves country money!"
197,2017-05-05 23:22:22,18,-0.6114,860635815277453313,"Wow,the Fake News media did everything in its power to make the Republican Healthcare victory look as bad as possible.Far better than Ocare!"
198,2017-04-30 12:28:04,18,-0.6124,858659215451271168,You can't compare anything to ObamaCare because ObamaCare is dead. Dems want billions to go to Insurance Companies to bail out donors....New
199,2017-05-04 11:02:54,18,-0.6707,860087334519414784,The Fake News media is officially out of control. They will do or say anything in order to get attention - never been a time like this!
200,2017-05-04 12:28:39,18,-0.784,860108914624532480,"Death spiral!
'Aetna will exit Obamacare markets in VA in 2018, citing expected losses on INDV plans this year'
https://t.co/5YnzDitF8r"
201,2017-05-05 23:29:45,18,-0.8268,860637673744195584,Why is it that the Fake News rarely reports Ocare is on its last legs and that insurance companies are fleeing for their lives? It's dead!
202,2017-05-02 00:55:54,18,-0.902,859209801175269376,"President Andrew Jackson, who died 16 years before the Civil War started, saw it coming and was angry. Would never have let it happen!"
203,2017-04-26 22:27:29,17,0.9477,857360510534209536,"A great great honor to welcome &amp; recognize the National Teacher of the Year, as well as the Teacher of the Year fro... https://t.co/pUGl7RDoVX"
204,2017-04-29 17:39:48,17,0.9041,858375278686613504,"Mainstream (FAKE) media refuses to state our long list of achievements, including 28 legislative signings, strong borders &amp; great optimism!"
205,2017-04-28 12:15:59,17,0.807,857931397562085376,"We are making tremendous progress with the V. A. There has never been so much done so quickly, and we have just started. We love our VETS!"
206,2017-04-27 18:59:31,17,0.7783,857670562478518273,.@FLOTUS Melania and I were honored to welcome Argentina President @MauricioMacri and First Lady Juliana Awada to t... https://t.co/gR3EPznu1H
207,2017-04-29 15:35:26,17,0.7574,858343980823703553,"Looking forward to RALLY in the Great State of Pennsylvania tonight at 7:30. Big crowd, big energy!"
208,2017-04-29 02:40:11,17,0.7263,858148882756325379,".@LouDobbs just stated that ""President Trump's successes are unmatched in recent presidential history""  Thank you Lou!"
209,2017-04-26 14:53:26,17,0.6932,857246245672366081,"HAPPY BIRTHDAY to our @FLOTUS, Melania! 
https://t.co/rYYp51mxDQ https://t.co/np7KYHglSv"
210,2017-04-27 14:39:04,17,0.6597,857605018266062848,Democrats used to support border security  now they want illegals to pour through our borders.
211,2017-04-27 14:37:30,17,0.6476,857604623531749376,I promise to rebuild our military and secure our border. Democrats want to shut down the government. Politics!
212,2017-04-25 11:23:08,17,0.636,856830933709750272,Proud of @IvankaTrump for her leadership on these important issues. Looking forward to hearing her speak at the W20! https://t.co/e6Uajrm8zp
213,2017-04-28 22:31:25,17,0.5411,858086278037950464,I will be interviewed by @MarthaMaccallum on @FoxNews tonight at 7pm. Enjoy!
214,2017-04-23 14:07:52,17,0.5267,856147612952612864,"Thank you Lake Worth, Florida. @foxandfriends"
215,2017-04-23 19:55:04,17,0.5106,856234989591121922,...popular vote. ABC News/Washington Post Poll (wrong big on election) said almost all stand by their vote on me &amp; 53% said strong leader.
216,2017-04-25 12:36:28,17,0.4685,856849388026687492,"Don't let the fake media tell you that I have changed my position on the WALL. It will get built and help stop drugs, human trafficking etc."
217,2017-04-23 14:05:07,17,0.4576,856146924705120256,Very interesting election currently taking place in France.
218,2017-04-27 22:43:19,17,0.4215,857726884045496325,"Today, I signed an Executive Order on Improving Accountability and Whistleblower Protection at the @DeptVetAffairs:... https://t.co/UQ6VNCyhlj"
219,2017-04-27 14:38:14,17,0.4215,857604808676708353,Democrats jeopardizing the safety of our troops to bail out their donors from insurance companies. It is time to put #AmericaFirst
220,2017-04-25 17:51:03,17,0.4215,856928555179143168,"Remarks at the United States Holocaust Memorial Museum's National Days of Remembrance. 
Full remarks:... https://t.co/BJbI6ZtGo7"
221,2017-04-25 23:32:13,17,0.3612,857014413081137154,"'Presidential Executive Order on Promoting Agriculture and Rural Prosperity in America'
Executive Order:... https://t.co/LVMjZ9Ax0U"
222,2017-04-24 17:11:31,17,0.3595,856556220911681539,Join me in congratulating @NASA's @AstroPeggy by using the hashtag #CongratsPeggy! Earlier today:... https://t.co/AUdJgxXiT4
223,2017-04-27 14:37:51,17,0.3513,857604709829529601,What's more important? Rebuilding our military - or bailing out insurance companies? Ask the Democrats.
224,2017-04-27 14:37:09,17,0.1027,857604537003200512,I want to help our miners while the Democrats are blocking their healthcare.
225,2017-04-29 17:42:34,17,0.0,858375971019399169,"RT @charliekirk11: 100 days ago a new message, leader, &amp; movement took the Oval Office! A government FOR the people BY the people. This is..."
226,2017-04-29 02:34:33,17,0.0,858147464846729217,RT @foxnation: . @TuckerCarlson : #Dems Don't Really Believe #Trump Is a Pawn of #Russia - That's Just Their Political Tool  https://t.co/K...
227,2017-04-27 11:12:12,17,0.0,857552956836786177,I received calls from the President of Mexico and the Prime Minister of Canada asking to renegotiate NAFTA rather than terminate. I agreed..
228,2017-04-26 20:49:16,17,0.0,857335793261568000,"Today, I signed an Executive Order on Enforcing Statutory Prohibitions on Federal Control of Education. EO:... https://t.co/YYafFQncbC"
229,2017-04-26 18:10:04,17,0.0,857295731929034753,"Today, I signed an Executive Order @ the U.S. Dept. of @Interior: 'Review of Designations Under the Antiquities Act... https://t.co/Eq6JDzMqTY"
230,2017-04-26 10:30:54,17,0.0,857180178736459776,"Out of our very big country, with many choices, does everyone notice that both the ""ban"" case and now the ""sanctuary"" case is brought in ..."
231,2017-04-24 20:32:08,17,0.0,856606707463725057,"Today, I signed the Holocaust Remembrance Proclamation: https://t.co/762SqgdLMV #ICYMI- My statement last night at... https://t.co/vrqqFDi8En"
232,2017-04-24 15:31:57,17,0.0,856531163799859201,"....the wall is not built, which it will be, the drug situation will NEVER be fixed the way it should be!
#BuildTheWall"
233,2017-04-27 11:21:20,17,-0.3244,857555256003227648,"...subject to the fact that if we do not reach a fair deal for all, we will then terminate NAFTA. Relationships are good-deal very possible!"
234,2017-04-24 17:18:32,17,-0.3382,856557986474491904,"If our healthcare plan is approved, you will see real healthcare and premiums will start tumbling down. ObamaCare is in a death spiral!"
235,2017-04-26 10:20:00,17,-0.4199,857177434210304001,First the Ninth Circuit rules against the ban &amp; now it hits again on sanctuary cities-both ridiculous rulings. See you in the Supreme Court!
236,2017-04-27 21:42:47,17,-0.4215,857711651952500737,"Presidential Memorandum for the @CommerceGov, @SecretaryRoss re: Aluminum Imports and Threats to National Security:... https://t.co/GnKoVz9GTO"
237,2017-04-24 12:15:45,17,-0.4389,856481786938916865,"The two fake news polls released yesterday, ABC &amp; NBC, while containing some very positive info, were totally wrong in General E. Watch!"
238,2017-04-28 12:12:15,17,-0.4404,857930456767111168,"RT @foxandfriends: Former President Obama's $400K Wall Street speech stuns liberal base; Sen. Warren saying she ""was troubled by that"" http..."
239,2017-04-23 14:20:12,17,-0.4588,856150719656755200,ObamaCare is in serious trouble. The Dems need big money to keep it going - otherwise it dies far sooner than anyone would have thought.
240,2017-04-25 12:30:15,17,-0.474,856847826663460865,Canada has made business for our dairy farmers in Wisconsin and other border states very difficult. We will not stand for this. Watch!
241,2017-04-24 12:28:01,17,-0.5572,856484873133060101,The Wall is a very important tool in stopping drugs from pouring into our country and poisoning our youth (and many others)! If
242,2017-04-28 23:26:18,17,-0.6122,858100088253669376,"North Korea disrespected the wishes of China &amp; its highly respected President when it launched, though unsuccessfully, a missile today. Bad!"
243,2017-04-23 19:48:16,17,-0.6201,856233279841849344,New polls out today are very good considering that much of the media is FAKE and almost always negative. Would still beat Hillary in .....
244,2017-04-23 15:44:59,17,-0.631,856172056932700164,"Eventually, but at a later date so we can get started early, Mexico will be paying, in some form, for the badly needed border wall."
245,2017-04-26 10:51:06,17,-0.6361,857185261029126144,The U.S. recorded its slowest economic growth in five years (2016). GDP up only 1.6%. Trade deficits hurt the economy very badly.
246,2017-04-26 10:38:51,17,-0.7088,857182179469774848,"...the Ninth Circuit, which has a terrible record of being overturned (close to 80%). They used to call this ""judge shopping!"" Messy system."
247,2017-04-27 14:39:25,17,-0.7177,857605104417026049,As families prepare for summer vacations in our National Parks - Democrats threaten to close them and shut down the government. Terrible!
248,2017-04-23 15:42:07,17,-0.7364,856171332521820165,The Democrats don't want money from budget going to border wall despite the fact that it will stop drugs and very bad MS 13 gang members.
249,2017-04-27 11:30:20,17,-0.7371,857557522584088576,The Democrats want to shut government if we don't bail out Puerto Rico and give billions to their insurance companies for OCare failure. NO!
250,2017-04-26 23:06:16,17,-0.807,857370270776086528,"Democrats are trying to bail out insurance companies from disastrous #ObamaCare, and Puerto Rico with your tax dollars. Sad!"
251,2017-04-22 19:01:59,16,0.9432,855859245023211520,"Today on Earth Day, we celebrate our beautiful forests, lakes and land. We stand committed to preserving the natural beauty of our nation."
252,2017-04-20 01:34:10,16,0.9098,854870777287634944,A great honor to host the @SuperBowl Champion New England @Patriots at the White House today. Congratulations!... https://t.co/tQ5XEPaIxn
253,2017-04-22 16:05:37,16,0.8832,855814859069558784,Getting ready to visit Walter Reed Medical Center with Melania. Looking forward to seeing our bravest and greatest Americans!
254,2017-04-17 12:13:17,16,0.8271,853944453538750464,"A great book for your reading enjoyment: ""REASONS TO VOTE FOR DEMOCRATS"" by Michael J. Knowles."
255,2017-04-19 04:09:17,16,0.8252,854547423464759296,"Despite major outside money, FAKE media support and eleven Republican candidates, BIG ""R"" win with runoff in Georgia. Glad to be of help!"
256,2017-04-20 21:35:05,16,0.8221,855172998747348998,A great honor to host PM Paolo Gentiloni of Italy at the White House this afternoon! #ICYMI- Joint Press Conference... https://t.co/lJAvEZJV1F
257,2017-04-17 00:45:01,16,0.75,853771244579282944,"The recent Kansas election (Congress) was a really big media event, until the Republicans won. Now they play the same game with Georgia-BAD!"
258,2017-04-22 21:49:10,16,0.7385,855901315305795584,I am committed to keeping our air and water clean but always remember that economic growth enhances environmental protection. Jobs matter!
259,2017-04-18 02:18:38,16,0.69,854157191053553666,"With eleven Republican candidates running in Georgia (on Tuesday) for Congress, a runoff will be a win. Vote ""R"" for lower taxes &amp; safety!"
260,2017-04-21 20:22:14,16,0.6155,855517053238870019,"WELCOME HOME, AYA!
#GodBlessTheUSA https://t.co/CR4I8dvunc"
261,2017-04-16 13:07:11,16,0.6114,853595628655587334,I did what was an almost an impossible thing to do for a Republican-easily won the Electoral College! Now Tax Returns are brought up again?
262,2017-04-16 12:24:49,16,0.6114,853584968047636480,Happy Easter to everyone!
263,2017-04-22 15:18:49,16,0.5994,855803080310390784,RT @foxandfriends: Israeli PM Netanyahu praises U.S. policy changes during meeting with Defense. Sec Mattis https://t.co/v2C9oaq3uY
264,2017-04-17 22:38:30,16,0.5904,854101790886948866,"TRUMP APPROVAL HITS 50%
https://t.co/vjZkGTyQb9"
265,2017-04-17 13:35:27,16,0.5904,853965129024712704,RT @DRUDGE_REPORT: TRUMP APPROVAL HITS 50% https://t.co/TruX3WzR3U
266,2017-04-17 22:41:53,16,0.5848,854102644394254341,"See you tomorrow Wisconsin!

'Trump spurs small-business optimism in Milwaukee area'
https://t.co/JUxhO3oqjO"
267,2017-04-18 09:48:10,16,0.5411,854270321620287490,I will be interviewed on @foxandfriends by @ainsleyearhardt starting at 6:00 A.M. Enjoy!
268,2017-04-22 03:38:00,16,0.4939,855626715707650048,"After 5 SB victories since 2002, it was my honor to give Bob Kraft, Coach Belichick, and the players their first to... https://t.co/UZPKjqoGZY"
269,2017-04-19 20:26:45,16,0.4588,854793411110588418,"Today I signed the Veterans (OUR HEROES) Choice Program Extension &amp; Improvement Act @ the @WhiteHouse. #S544 
Watch... https://t.co/0sMv4sPrmf"
270,2017-04-16 13:41:47,16,0.1759,853604334944354305,"Our military is building and is rapidly becoming stronger than ever before. Frankly, we have no choice!"
271,2017-04-17 13:31:03,16,0.1007,853964023846588420,"The super Liberal Democrat in the Georgia Congressioal race tomorrow wants to protect criminals, allow illegal immigration and raise taxes!"
272,2017-04-22 16:15:01,16,0.0,855817226078879748,Big TAX REFORM AND TAX REDUCTION will be announced next Wednesday.
273,2017-04-22 16:10:26,16,0.0,855816071663812608,Next Saturday night I will be holding a BIG rally in Pennsylvania. Look forward to it!
274,2017-04-22 00:19:58,16,0.0,855576880048738304,"RT @Scavino45: .@POTUS @realDonaldTrump, @IvankaTrump, Jared Kushner, &amp; Dina Powell in the Oval Office today w/ Aya &amp; her brother Basel.
#W..."
275,2017-04-20 19:33:46,16,0.0,855142466034556928,"We're going to use American steel, we're going to use American labor, we are going to come first in all deals. ... https://t.co/QYjWx9K4YY"
276,2017-04-19 17:31:28,16,0.0,854749300114546688,#BuyAmericanHireAmerican https://t.co/JPEXQTVR1E
277,2017-04-18 20:56:16,16,0.0,854438452661809152,"#BuyAmericanHireAmerican
Watchhttps://t.co/AUqYcrgeyn https://t.co/rf9aivVb7g"
278,2017-04-18 20:38:25,16,0.0,854433960566431746,"Just learned that Jon @Ossoff, who is running for Congress in Georgia, doesn't even live in the district. Republicans, get out and vote!"
279,2017-04-16 13:13:26,16,0.0,853597199619543041,Someone should look into who paid for the small organized rallies yesterday. The election is over!
280,2017-04-21 10:11:27,16,-0.0516,855363343607103489,RT @foxandfriends: NYT editor apologizes for misleading tweet about New England Patriots' visit to the White House (via @FoxFriendsFirst) h...
281,2017-04-18 10:46:19,16,-0.1511,854284952539725828,Republicans must get out today and VOTE in Georgia 6. Force runoff and easy win! Dem Ossoff will raise your taxes-very bad on crime &amp; 2nd A.
282,2017-04-17 12:07:16,16,-0.202,853942936337350656,"""The first 90 days of my presidency has exposed the total failure of the last eight years of foreign policy!"" So true. @foxandfriends"
283,2017-04-22 00:43:21,16,-0.3612,855582764418162690,"'Presidential Executive Order on Identifying and Reducing Tax Regulatory Burdens' 
Executive Order:... https://t.co/dpE6hDzlAt"
284,2017-04-22 15:18:11,16,-0.3818,855802920956243969,"RT @foxandfriends: Chicago approves new plan to hide illegal immigrants from the feds, plus give them access to city services https://t.co/..."
285,2017-04-19 12:43:18,16,-0.4199,854676780527079425,Dems failed in Kansas and are now failing in Georgia. Great job Karen Handel! It is now Hollywood vs. Georgia on June 20th.
286,2017-04-16 12:18:40,16,-0.4574,853583417916755968,Why would I call China a currency manipulator when they are working with us on the North Korean problem? We will see what happens!
287,2017-04-21 13:04:19,16,-0.4599,855406847200768000,"China is very much the economic lifeline to North Korea so, while nothing is easy, if they want to solve the North Korean problem, they will"
288,2017-04-20 13:48:14,16,-0.7506,855055509455593472,"Failing @nytimes, which has been calling me wrong for two years, just got caught in a big lie concerning New England Patriots visit to W.H."
289,2017-04-21 10:50:33,16,-0.7777,855373184861962240,"No matter how much I accomplish during the ridiculous standard of the first 100 days, &amp; it has been a lot (including S.C.), media will kill!"
290,2017-04-17 12:17:59,16,-0.807,853945633903923200,The Fake Media (not Real Media) has gotten even worse since the election. Every story is badly slanted. We have to hold them to the truth!
291,2017-04-21 10:32:01,16,-0.8439,855368516920332289,Another terrorist attack in Paris. The people of France will not take much more of this. Will have a big effect on presidential election!
292,2017-04-18 09:39:25,16,-0.8832,854268119774367745,The weak illegal immigration policies of the Obama Admin. allowed bad MS 13 gangs to form in cities across U.S. We are removing them fast!
293,2017-04-18 10:38:59,16,-0.9735,854283110191685634,"Democrat Jon Ossoff would be a disaster in Congress. VERY weak on crime and illegal immigration, bad for jobs and wants higher taxes. Say NO"
294,2017-04-10 21:59:10,15,0.9571,851555178910064640,Congratulations to Justice Neil Gorsuch on his elevation to the United States Supreme Court. A great day for Americ... https://t.co/RM9lfTaePS
295,2017-04-13 19:21:07,15,0.9348,852602568433950720,It was a great honor to welcome Atlanta's heroic first responders to the White House this afternoon! https://t.co/ZtC14AJ0xs
296,2017-04-12 12:37:07,15,0.9324,852138509355933697,"Great win in Kansas last night for Ron Estes, easily winning the Congressional race against the Dems, who spent heavily &amp; predicted victory!"
297,2017-04-12 21:48:48,15,0.8957,852277347587952640,Great meeting w/ NATO Sec. Gen. We agreed on the importance of getting countries to pay their fair share &amp; focus on... https://t.co/G9TdjWezmH
298,2017-04-10 23:56:35,15,0.8807,851584729400979456,"Happy Passover to everyone celebrating in the United States of America, Israel, and around the world. #ChagSameach"
299,2017-04-13 00:32:25,15,0.8588,852318522139168769,"Jobs are returning, illegal immigration is plummeting, law, order and justice are being restored. We are truly making America great again!"
300,2017-04-11 12:59:20,15,0.8519,851781714028494849,"Ron Estes is running TODAY for Congress in the Great State of Kansas. A wonderful guy, I need his help on Healthcare &amp; Tax Cuts (Reform)."
301,2017-04-11 20:27:35,15,0.8271,851894518014238720,Great Strategic &amp; Policy CEO Forum today with my Cabinet Secretaries and top CEO's from around the United States.... https://t.co/pmGIL08OpP
302,2017-04-13 13:08:20,15,0.8268,852508752142114816,"I have great confidence that China will properly deal with North Korea. If they are unable to do so, the U.S., with its allies, will! U.S.A."
303,2017-04-13 13:16:30,15,0.68,852510810287075329,Things will work out fine between the U.S.A. and Russia. At the right time everyone will come to their senses &amp; there will be lasting peace!
304,2017-04-12 23:09:56,15,0.6597,852297762599313409,Economic confidence is soaring as we unleash the power of private sector job creation and stand up for the American Workers. #AmericaFirst
305,2017-04-12 23:10:37,15,0.6114,852297935219982336,"One by one we are keeping our promises - on the border, on energy, on jobs, on regulations. Big changes are happening!"
306,2017-04-12 03:16:00,15,0.5411,851997299454742528,I will be interviewed by @MariaBartiromo at 6:00 A.M. @FoxBusiness. Enjoy!
307,2017-04-10 01:35:45,15,0.4199,851247294854856706,Thank you @USNavy! #USA https://t.co/oD7L8vPgjq
308,2017-04-11 11:48:31,15,0.3612,851763890786635776,RT @foxnation: Grateful Syrians React To @realDonaldTrump Strike: 'I'll Name My Son Donald' https://t.co/7KexXsXLUx #SyrianStrikes
309,2017-04-11 11:59:04,15,0.3164,851766546825347076,I explained to the President of China that a trade deal with the U.S. will be far better for them if they solve the North Korean problem!
310,2017-04-11 12:03:43,15,0.2732,851767718248361986,"North Korea is looking for trouble. If China decides to help, that would be great. If not, we will solve the problem without them!  U.S.A."
311,2017-04-14 21:46:20,15,0.0,853001499747725317,RT @FLOTUS: Looking forward to hosting the annual Easter Egg Roll at the @WhiteHouse on Monday! https://t.co/nz7vucugx9
312,2017-04-14 20:41:25,15,0.0,852985162870738944,Weekly Address- https://t.co/tpZ7eqJLUH https://t.co/B2NQzj53ft
313,2017-04-09 15:21:07,15,0.0,851092618754891781,...confidence that President Al Sisi will handle situation properly.
314,2017-04-12 12:22:22,15,-0.0018,852134796436398086,Had a very good call last night with the President of China concerning the menace of North Korea.
315,2017-04-14 03:18:24,15,-0.9022,852722680851779584,RT @DRUDGE_REPORT: GREAT AGAIN: FEDS ARREST MURDER SUSPECT IN 'FAST AND FURIOUS' SCANDAL... https://t.co/clOLxTE3D4
316,2017-04-09 15:20:39,15,-0.9245,851092500056072198,So sad to hear of the terrorist attack in Egypt. U.S. strongly condemns. I have great...
317,2017-04-08 19:58:32,14,0.9039,850800045012201473,Judge Gorsuch will be sworn in at the Rose Garden of the White House on Monday at 11:00 A.M. He will be a great Justice. Very proud of him!
318,2017-04-05 21:18:08,14,0.8908,849732911377117185,I am deeply committed to preserving our strong relationship &amp; to strengthening America's long-standing support for... https://t.co/GxrOR3ALCE
319,2017-04-08 14:54:24,14,0.887,850723509370327040,"Congratulations to our great military men and women for representing the United States, and the world, so well in the Syria attack."
320,2017-04-08 14:50:59,14,0.8779,850722648883638272,It was a great honor to have President Xi Jinping and Madame Peng Liyuan of China as our guests in the United States. Tremendous...
321,2017-04-04 21:03:51,14,0.8622,849366930133839872,Great to talk jobs with #NABTU2017. Tremendous spirit &amp; optimism - we will deliver! https://t.co/6lRuQZZHrc
322,2017-04-03 16:00:33,14,0.8402,848928217138384896,"Getting ready to meet President al-Sisi of Egypt. On behalf of the United States, I look forward to a long and wonderful relationship."
323,2017-04-07 23:22:53,14,0.7645,850489084221018113,RT @IvankaTrump: Very proud of Arabella and Joseph for their performance in honor of President Xi Jinping and Madame Peng Liyuan's official...
324,2017-04-06 18:30:49,14,0.7579,850053194923298816,"It was an honor to host our American heroes from the @WWP #SoldierRideDC at the @WhiteHouse today with @FLOTUS, @VP... https://t.co/u5AI1pupVV"
325,2017-04-04 19:38:59,14,0.7506,849345573509574665,Thank you Sean McGarvey &amp; the entire Governing Board of Presidents for honoring me w/an invite to speak. #NABTU2017... https://t.co/dJlZvlq6Tj
326,2017-04-03 19:39:05,14,0.7351,848983209580822529,It was an honor to welcome President Al Sisi of Egypt to the @WhiteHouse as we renew the historic partnership betwe... https://t.co/9mRaGvcPHz
327,2017-04-03 00:58:29,14,0.7184,848701201315188736,"Melania and I are honored to light up the @WhiteHouse this evening, for 
#WorldAutismAwarenessDay. Join us &amp; #LIUB.... https://t.co/tR3hqqyWvv"
328,2017-04-03 10:15:17,14,0.5859,848841326183534594,"Such amazing reporting on unmasking and the crooked scheme against us by @foxandfriends. ""Spied on before nomination."" The real story."
329,2017-04-03 17:56:55,14,0.5106,848957498040217603,Looking forward to hosting our heroes from the Wounded Warrior Project (@WWP) Soldier Ride to the @WhiteHouse on Th... https://t.co/QLC0qFD94x
330,2017-04-08 19:00:08,14,0.4926,850785347038576640,The reason you don't generally hit runways is that they are easy and inexpensive to quickly fix (fill in and top)!
331,2017-04-08 14:51:10,14,0.2382,850722694958075905,"...goodwill and friendship was formed, but only time will tell on trade."
332,2017-04-02 13:03:43,14,0.1779,848521325480202240,"Talks on Repealing and Replacing ObamaCare are, and have been, going on, and will continue until such time as a deal is hopefully struck."
333,2017-04-03 11:21:11,14,0.1759,848857910297980928,Did Hillary Clinton ever apologize for receiving the answers to the debate? Just asking!
334,2017-04-06 02:12:43,14,0.0,849807049118625792,"JOBS, JOBS, JOBS!
https://t.co/XGOQPHywrt https://t.co/B5Qbn6llzE"
335,2017-04-04 18:38:13,14,0.0,849330281412792320,".@WhiteHouse #CEOTownHall
https://t.co/ADSKuUXf1b https://t.co/XHfQ6zmF2H"
336,2017-04-04 12:39:16,14,0.0,849239946653290496,RT @DRUDGE_REPORT: RICE ORDERED SPY DOCS ON TRUMP? https://t.co/bL2nZRFxk9
337,2017-04-03 12:51:01,14,0.0,848880519458717698,".@FoxNews from multiple sources: ""There was electronic surveillance of Trump, and people close to Trump. This is unprecedented."" @FBI"
338,2017-04-03 11:16:52,14,0.0,848856822312292354,Was the brother of John Podesta paid big money to get the sanctions on Russia lifted? Did Hillary know?
339,2017-04-02 13:34:16,14,0.0,848529014667055105,The real story turns out to be SURVEILLANCE and LEAKING! Find the leakers.
340,2017-04-02 12:56:49,14,-0.7319,848519587675201538,Anybody (especially  Fake News media) who thinks that Repeal &amp; Replace of ObamaCare is dead does not know the love and strength in R Party!
341,2017-03-26 12:21:58,13,0.9392,845974102619906048,"Democrats are smiling in D.C. that the Freedom Caucus, with the help of Club For Growth and Heritage, have saved Planned Parenthood &amp; Ocare!"
342,2017-03-30 21:17:30,13,0.9186,847558426557337600,Great op-ed from @RepKenBuck. Looks like some in the Freedom Caucus are helping me end #Obamacare. https://t.co/Y2vTnIBTBZ
343,2017-03-28 20:57:17,13,0.8567,846828561491202048,It was an honor to welcome @GLFOP to the @WhiteHouse today with @VP Pence &amp; Attorney General Sessions. THANK YOU fo... https://t.co/VHzTB4c69h
344,2017-03-31 17:28:44,13,0.8439,847863243200753666,"Great meeting with a wonderful woman today, former Secretary of State, Condoleezza Rice! #USA https://t.co/ZuriIC3YwG"
345,2017-03-31 19:37:00,13,0.802,847895524632129536,'Trump Celebrates American Manufacturing Survey Showing Highest Level of Optimism in 20 Years' ... https://t.co/cVWXOa1MjY
346,2017-03-31 14:35:47,13,0.7351,847819720418111488,"It was an honor to welcome the Prime Minister of Denmark, Lars Lkke Rasmussen {@larsloekke} to the @WhiteHouse yes... https://t.co/N1g0TiVnSp"
347,2017-04-01 16:50:36,13,0.7269,848216035153121285,"Wow, @FoxNews just reporting big news. Source: ""Official behind unmasking is high up. Known Intel official is responsible. Some unmasked...."
348,2017-03-30 02:12:09,13,0.7184,847270189171228672,"Today we honored our true American heroes on the first-ever National Vietnam War Veterans Day.
#ThankAVeteran... https://t.co/deOHapcV4J"
349,2017-03-28 02:03:17,13,0.7087,846543183223963649,"The Democrats will make a deal with me on healthcare as soon as ObamaCare folds - not long. Do not worry, we are in very  good shape!"
350,2017-04-01 22:21:02,13,0.6597,848299191646515202,Thank you @JCLayfield -- will get even better as my Administration continues to put #AmericaFirst https://t.co/AQQzmt10x7
351,2017-03-29 12:21:02,13,0.636,847061031293779969,If the people of our great country could only see how viciously and inaccurately my administration is covered by certain media!
352,2017-03-27 01:04:42,13,0.6249,846166053663191040,General Kelly is doing a great job at the border. Numbers are way down. Many are not even trying to come in anymore.
353,2017-03-28 01:41:15,13,0.6141,846537639167713281,The Republican House Freedom Caucus was able to snatch defeat from the jaws of victory. After so many bad years they were ready for a win!
354,2017-03-31 18:30:38,13,0.5411,847878820220858369,"It is an exciting time for our country!
#WeeklyAddress #ConfirmGorsuch https://t.co/tP4bkvTOBq"
