created_date,week,sentiment.compound,text,id
2017-02-15 21:34:05,7,-0.5994,"Aetna CEO: Obamacare in 'Death Spiral' #RepealAndReplace 
https://t.co/dmHL7xIEQv",831979921555742732
2017-02-14 14:28:54,7,-0.6415,The real story here is why are there so many illegal leaks coming out of Washington? Will these leaks be happening as I deal on N.Korea etc?,831510532318429184
2017-02-12 13:23:18,7,-0.6669,I know Mark Cuban well. He backed me big-time but I wasn't interested in taking all of his calls.He's not smart enough to run for president!,830769247185952772
2017-02-17 23:15:56,7,-0.6931,"""One of the most effective press conferences I've ever seen!"" says Rush Limbaugh. Many agree.Yet FAKE MEDIA  calls it differently! Dishonest",832730328108134402
2017-02-12 11:34:45,7,-0.7424,"The crackdown on illegal criminals is merely the keeping of my campaign promise. Gang members, drug dealers &amp; others are being removed!",830741932099960834
2017-02-15 12:08:12,7,-0.743,This Russian connection non-sense is merely an attempt to cover-up the many mistakes made in Hillary Clinton's losing campaign.,831837514226921472
2017-02-16 11:58:43,7,-0.8588,"Leaking, and even illegal classified leaking, has been a big problem in Washington for years. Failing @nytimes (and others) must apologize!",832197515248275456
2017-02-16 14:39:52,7,-0.8652,"The Democrats had to come up with a story as to why they lost the election, and so badly (306), so they made up a story - RUSSIA. Fake news!",832238070460186625
2017-02-12 12:14:16,7,-0.8891,"While on FAKE NEWS @CNN, Bernie Sanders was cut off for using the term fake news to describe the network. They said technical difficulties!",830751875578355713
2017-02-15 11:40:32,7,-0.8999,The fake news media is going crazy with their conspiracy theories and blind hatred. @MSNBC &amp; @CNN are unwatchable. @foxandfriends is great!,831830548565852160
2017-02-06 03:36:54,6,0.9412,"What an amazing comeback and win by the Patriots. Tom Brady, Bob Kraft and Coach B are total winners. Wow!",828447350200926212
2017-02-08 15:23:29,6,0.9118,Thank you to our great Police Chiefs &amp; Sheriffs for your leadership &amp; service. You have a true friend in the… https://t.co/Lysnv8ZR1h,829349943613734912
2017-02-08 19:22:33,6,0.8814,"Thank you Brian Krzanich, CEO of @Intel. A great investment ($7 BILLION) in American INNOVATION and JOBS!… https://t.co/oicfDsPKHQ",829410107406614534
2017-02-05 22:49:42,6,0.8528,Enjoy the #SuperBowl and then we continue: MAKE AMERICA GREAT AGAIN!,828375073006444544
2017-02-11 23:15:34,6,0.8475,"Played golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",830555911559249926
2017-02-06 23:33:52,6,0.8122,An extended interview from the Super Bowl with @oreillyfactor airs tonight at 8:00 P.M. Enjoy! https://t.co/kZdHqaNTVR,828748574255091714
2017-02-05 00:34:50,6,0.8122,Interview with @oreillyfactor on Fox Network - 4:00 P.M. (prior to Super Bowl). Enjoy!,828039143318024194
2017-02-11 18:28:31,6,0.8016,"Having a great time hosting Prime Minister Shinzo Abe in the United States! 
https://t.co/Fvjsac89qS… https://t.co/hKqbMB2aQ9",830483672096768001
2017-02-07 16:25:13,6,0.7906,An honor having the National Sheriffs' Assoc. join me at the @WhiteHouse. Incredible men &amp; women who protect &amp; serv… https://t.co/1LkhbCNh8L,829003091735359488
2017-02-11 23:07:52,6,0.7773,"Playef golf today with Prime Minister Abe of Japan and @TheBig_Easy, Ernie Els, and had a great time. Japan is very well represented!",830553970225590277
2017-02-09 13:52:31,6,0.7345,"..Ryan died on a winning mission ( according to General Mattis), not a ""failure."" Time for the U.S. to get smart and start winning again!",829689436279603206
2017-02-08 17:41:09,6,0.7296,"Big increase in traffic into our country from certain areas, while our people are far more vulnerable, as we wait for what should be EASY D!",829384587482656768
2017-02-09 01:05:53,6,0.636,"Congratulations to our new Attorney General, @SenatorSessions! https://t.co/e0buP1K83z",829496507841789952
2017-02-11 13:33:53,6,0.6114,"Melania and I are hosting Japanese Prime Minister Shinzo Abe and Mrs. Abe at Mar-a-Lago in Palm Beach, Fla. They are a wonderful couple!",830409522397184000
2017-02-05 20:47:25,6,0.5411,I will be interviewed by @oreillyfactor at 4:00 P.M. (prior to the #SuperBowl Pre-game Show) on Fox Network. Enjoy!,828344301381939200
2017-02-11 23:24:08,6,0.54,"A working dinner tonight with Prime Minister Abe of Japan, and his representatives, at the Winter White House (Mar-a-Lago). Very good talks!",830558065715998726
2017-02-08 22:07:18,6,0.5095,"'Trump administration seen as more truthful than news media'
https://t.co/6LmsR5JOSW",829451566000242688
2017-02-11 23:00:21,6,0.5036,"I am so proud of my daughter Ivanka. To be abused and treated so badly by the media, and to still hold her head so high, is truly wonderful!",830552079240409089
2017-02-05 20:42:33,6,0.4867,I have instructed Homeland Security to check people coming into our country VERY CAREFULLY. The courts are making the job very difficult!,828343072840900610
2017-02-11 13:24:32,6,0.4199,"...design or negotiations yet. When I do, just like with the F-35 FighterJet or the Air Force One Program, price will come WAY DOWN!",830407172747988992
2017-02-09 23:35:49,6,0.4003,"SEE YOU IN COURT, THE SECURITY OF OUR NATION IS AT STAKE!",829836231802515457
2017-02-08 15:51:01,6,0.3786,My daughter Ivanka has been treated so unfairly by @Nordstrom. She is a great person -- always pushing me to do the right thing! Terrible!,829356871848951809
2017-02-11 13:18:43,6,0.3716,"I am reading that the great border WALL will cost more than the government originally thought, but I have not gotten involved in the.....",830405706255912960
2017-02-10 13:15:27,6,0.3244,"LAWFARE: ""Remarkably, in the entire opinion, the panel did not bother even to cite this (the) statute."" A disgraceful decision!",830042498806460417
2017-02-09 11:57:59,6,0.2411,"Sen.Richard Blumenthal, who never fought in Vietnam when he said for years he had (major lie),now misrepresents what Judge Gorsuch told him?",829660612452036608
2017-02-08 15:54:01,6,0.1531,'16 Fake News Stories Reporters Have Run Since Trump Won' https://t.co/0dHld5kiVc,829357626798530561
2017-02-09 15:58:01,6,0.126,"Join us live in the Oval Office for the swearing in of our new Attorney General, @SenatorSessions!
LIVE:… https://t.co/QeW6vjog4A",829721019720015872
2017-02-10 23:24:51,6,0.0,Heading to Joint Base Andrews on #MarineOne with Prime Minister Shinzō earlier today. https://t.co/4JFhyYdeHO,830195857530183684
2017-02-09 13:31:59,6,-0.0,"...long he doesn't know how to win anymore, just look at the mess our country is in - bogged down in conflict all over the place. Our hero..",829684271812067328
2017-02-06 16:27:45,6,0.0,Will be interviewed on @oreillyfactor tonight at 8:00 P.M.,828641340313460736
2017-02-08 12:03:18,6,-0.128,"If the U.S. does not win this case as it so obviously should, we can never have the security and safety to which we are entitled. Politics!",829299566344359936
2017-02-08 19:39:51,6,-0.1298,'Immigration Ban Is One Of Trump's Most Popular Orders So Far' https://t.co/wAelwuQ4BE,829414457126313986
2017-02-09 13:19:08,6,-0.184,"Chris Cuomo, in his interview with Sen. Blumenthal, never asked him about his long-term lie about his brave ""service"" in Vietnam. FAKE NEWS!",829681034564341760
2017-02-08 21:46:14,6,-0.2263,"'Majority in Leading EU Nations Support Trump-Style Travel Ban' 
Poll of more than 10,000 people in 10 countries...https://t.co/KWsIWhtC9o",829446266111287305
2017-02-06 12:01:53,6,-0.4404,"Any negative polls are fake news, just like the CNN, ABC, NBC polls in the election. Sorry, people want border security and extreme vetting.",828574430800539648
2017-02-08 01:04:00,6,-0.6996,"It is a disgrace that my full Cabinet is still not in place, the longest such delay in the history of our country. Obstruction by Democrats!",829133645055135750
2017-02-09 13:26:07,6,-0.7177,Sen. McCain should not be talking about the success or failure of a mission to the media. Only emboldens the enemy! He's been losing so....,829682794951475200
2017-02-05 00:48:12,6,-0.7405,The judge opens up our country to potential terrorists and others that do not have our best interests at heart. Bad people are very happy!,828042506851934209
2017-02-06 16:32:24,6,-0.7712,"The failing @nytimes writes total fiction concerning me. They have gotten it wrong for two years, and now are making up stories &amp; sources!",828642511698669569
2017-02-06 12:07:55,6,-0.7861,"I call my own shots, largely based on an accumulation of data, and everyone knows it. Some FAKE NEWS media, in order to marginalize, lies!",828575949268606977
2017-02-10 13:35:50,6,-0.8139,"The failing @nytimes does major FAKE NEWS China story saying ""Mr.Xi has not spoken to Mr. Trump since Nov.14."" We spoke at length yesterday!",830047626414477312
2017-02-07 02:33:55,6,-0.8221,The failing @nytimes was forced to apologize to its subscribers for the poor reporting it did on my election win. Now they are worse!,828793887275761665
2017-02-05 20:39:05,6,-0.8356,Just cannot  believe a judge would put our country in such peril. If something happens blame him and court system. People pouring in. Bad!,828342202174668800
2017-02-07 02:49:28,6,-0.8516,"The threat from radical Islamic terrorism is very real, just look at what is happening in Europe and the Middle-East. Courts must act fast!",828797801630937089
2017-02-08 13:04:47,6,-0.8658,"I will be speaking at 9:00 A.M. today to Police Chiefs and Sheriffs and will be discussing the horrible, dangerous and wrong decision.......",829315036329963521
2017-02-11 12:12:51,6,-0.8733,"Our legal system is broken! ""77% of refugees allowed into U.S. since travel reprieve hail from seven suspect countries."" (WT)  SO DANGEROUS!",830389130311921667
2017-02-07 12:11:29,6,-0.937,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1 in terror, no problem!",828939235499638784
2017-02-07 12:04:01,6,-0.937,"I don't know Putin, have no deals in Russia, and the haters are going crazy - yet Obama can make a deal with Iran, #1in terror, no problem!",828937357147635713
2017-02-02 11:25:40,5,0.9674,Attending Chief Ryan Owens' Dignified Transfer yesterday with my daughter Ivanka was my great honor. To a great and brave man - thank you!,827115768202534913
2017-02-01 03:45:26,5,0.9666,"Hope you like my nomination of Judge Neil Gorsuch for the United States Supreme Court. He is a good and brilliant man, respected by all.",826637556787838976
2017-02-02 17:29:16,5,0.8065,"Thank you, @Samsung! We would love to have you! https://t.co/r5nxC9oOA4",827207267632164868
2017-01-30 13:43:25,5,0.7506,I have made my decision on who I will nominate for The United States Supreme Court. It will be announced live on Tuesday at 8:00 P.M. (W.H.),826063267760046080
2017-02-03 11:41:11,5,0.75,"Meeting with biggest business leaders this morning. Good jobs are coming back to U.S., health care and tax bills are being crafted NOW!",827482059438432260
2017-02-01 00:31:08,5,0.7469,Getting ready to deliver a VERY IMPORTANT DECISION!  8:00 P.M.,826588658304217088
2017-01-30 21:07:52,5,0.6808,"The American dream is back. We’re going to create an environment for small business like we haven’t had in many, ma… https://t.co/Bh7SrNEgz1",826175120238604288
2017-02-04 14:26:10,5,0.6588,MAKE AMERICA GREAT AGAIN!,827885966509604865
2017-02-03 11:48:16,5,0.6399,"Professional anarchists, thugs and paid protesters are proving the point of the millions of people who voted to MAKE AMERICA GREAT AGAIN!",827483841589891073
2017-02-02 11:18:21,5,0.636,Congratulations to Rex Tillerson on being sworn in as our new Secretary of State. He will be a star!,827113926517194757
2017-01-31 11:21:52,5,0.6239,Nancy Pelosi and Fake Tears Chuck Schumer held a rally  at the steps of The Supreme Court and mic did not work (a mess)-just like Dem party!,826390034693623809
2017-01-29 23:39:53,5,0.5411,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,825850987348914184
2017-02-01 01:01:03,5,0.296,"Join me live from the @WhiteHouse.
https://t.co/LHOs4nAaGl",826596187453153281
2017-02-03 11:34:32,5,0.1906,Thank you to Prime Minister of Australia for telling the truth about our very civil conversation that FAKE NEWS media lied about. Very nice!,827480386120929280
2017-02-03 23:08:38,5,0.0,"We must keep ""evil"" out of our country!",827655062835052544
2017-02-02 03:06:14,5,0.0,Iran is rapidly taking over more and more of Iraq even after the U.S. has squandered three trillion dollars there. Obvious long ago!,826990079738540033
2017-01-31 00:45:50,5,0.0,The Democrats are delaying my cabinet picks for purely political reasons. They have nothing going but to obstruct. Now have an Obama A.G.,826229971584708608
2017-01-29 23:28:50,5,0.0,Statement Regarding Recent Executive Order Concerning Extreme Vetting: https://t.co/f6JO60I0Ul,825848204633731074
2017-01-30 12:20:49,5,-0.0868,protesters and the tears of Senator Schumer. Secretary Kelly said that all is going well with very few problems. MAKE AMERICA SAFE AGAIN!,826042483155013632
2017-01-30 14:23:49,5,-0.1531,Where was all the outrage from Democrats and the opposition party (the media) when our jobs were fleeing our country?,826073437735100418
2017-02-02 11:39:49,5,-0.1779,Iran was on its last legs and ready to collapse until the U.S. came along and gave it a life-line in the form of the Iran Deal: $150 billion,827119326880813056
2017-02-02 11:34:36,5,-0.2714,Iran has been formally PUT ON NOTICE for firing a ballistic missile.Should have been thankful for the terrible deal the U.S. made with them!,827118012784373760
2017-02-04 12:59:35,5,-0.3382,"When a country is no longer able to say who can, and who cannot , come in &amp; out, especially for reasons of safety &amp;.security - big trouble!",827864176043376640
2017-02-04 03:07:47,5,-0.3382,Countries charge U.S. companies taxes or tariffs while the U.S. charges them nothing or little.We should charge them SAME as they charge us!,827715246135574530
2017-02-04 13:12:02,5,-0.4199,"The opinion of this so-called judge, which essentially takes law-enforcement away from our country, is ridiculous and will be overturned!",827867311054974976
2017-01-29 13:08:18,5,-0.4574,"Our country needs strong borders and extreme vetting, NOW. Look what is happening all over Europe and, indeed, the world - a horrible mess!",825692045532618753
2017-02-03 11:28:02,5,-0.4854,"Iran is playing with fire - they don't appreciate how ""kind"" President Obama was to them. Not me!",827478751931924480
2017-02-04 13:06:39,5,-0.6239,Interesting that certain Middle-Eastern countries agree with the ban. They know if certain people are allowed in it's death &amp; destruction!,827865957750161408
2017-01-29 21:49:32,5,-0.6369,"...Senators should focus their energies on ISIS, illegal immigration and border security instead of always looking to start World War III.",825823217025691648
2017-02-03 12:51:58,5,-0.6448,A new radical Islamic terrorist has just attacked in Louvre Museum in Paris. Tourists were locked down. France on edge again. GET SMART U.S.,827499871011819520
2017-02-04 20:44:07,5,-0.6908,"What is our country coming to when a judge can halt a Homeland Security travel ban and anyone, even with bad intentions, can come into U.S.?",827981079042805761
2017-01-29 13:00:32,5,-0.6932,Somebody with aptitude and conviction should buy the FAKE NEWS and failing @nytimes and either run it correctly or let it fold with dignity!,825690087857995776
2017-01-30 12:16:30,5,-0.7003,"Only 109 people out of 325,000 were detained and held for questioning. Big problems at airports were caused by Delta computer outage,.....",826041397232943104
2017-02-03 11:24:51,5,-0.7082,"Yes, Arnold Schwarzenegger did a really bad job as Governor of California and even worse on the Apprentice...but at least he tried hard!",827477947154063361
2017-01-31 11:27:02,5,-0.7332,When will the Democrats give us our Attorney General and rest of Cabinet! They should be ashamed of themselves! No wonder D.C. doesn't work!,826391334248407040
2017-01-29 15:03:58,5,-0.7456,Christians in the Middle-East have been executed in large numbers. We cannot allow this horror to continue!,825721153142521858
2017-02-01 12:50:16,5,-0.7598,"Everybody is arguing whether or not it is a BAN. Call it what you want, it is about keeping bad people (with bad intentions) out of country!",826774668245946368
2017-01-30 12:27:05,5,-0.7733,There is nothing nice about searching for terrorists before they can enter our country. This was a big part of my campaign. Study the world!,826044059647107073
2017-02-02 03:55:49,5,-0.7922,Do you believe it? The Obama Administration agreed to take thousands of illegal immigrants from Australia. Why? I will study this dumb deal!,827002559122567168
2017-01-30 13:31:00,5,-0.8122,"If the ban were announced with a one week notice, the ""bad"" would rush into our country during that week. A lot of bad ""dudes"" out there!",826060143825666051
2017-02-04 23:37:59,5,-0.8126,"Why aren't the lawyers looking at and using the Federal Court decision in Boston, which is at conflict with ridiculous lift ban decision?",828024835670413312
2017-01-29 21:45:58,5,-0.8316,The joint statement of former presidential candidates John McCain &amp; Lindsey Graham is wrong - they are sadly weak on immigration. The two...,825822320128303110
2017-02-02 11:13:13,5,-0.8402,If U.C. Berkeley does not allow free speech and practices violence on innocent people with a different point of view - NO FEDERAL FUNDS?,827112633224544256
2017-02-04 13:39:27,5,-0.8452,"After being forced to apologize for its bad and inaccurate coverage of me after winning the election, the FAKE NEWS @nytimes is still lost!",827874208021639168
2017-02-04 21:44:49,5,-0.9307,"Because the ban was lifted by a judge, many very bad and dangerous people may be pouring into our country. A terrible decision",827996357252243456
2017-01-22 12:35:09,4,0.9679,"Had a great meeting at CIA Headquarters yesterday, packed house, paid great respect to Wall, long standing ovations, amazing people. WIN!",823146987117772800
2017-01-22 12:51:36,4,0.8066,"Wow, television ratings just out: 31 million people watched the Inauguration, 11 million more than the very good ratings from 4 years ago!",823151124815507460
2017-01-24 17:04:01,4,0.6588,"Great meeting with automobile industry leaders at the @WhiteHouse this morning. Together, we will #MAGA! https://t.co/OXdiLOkGsZ",823939422743830528
2017-01-27 16:27:02,4,0.6551,The #MarchForLife is so important. To all of you marching --- you have my full support!,825017279209410561
2017-01-27 22:00:47,4,0.636,Congratulations Secretary Mattis! https://t.co/mkuhbegzqS,825101272982355968
2017-01-25 00:46:57,4,0.6249,Great meeting with Ford CEO Mark Fields and General Motors CEO Mary Barra at the @WhiteHouse today. https://t.co/T0eIgO6LP8,824055927200423936
2017-01-25 12:17:01,4,0.5983,I will be making my Supreme Court pick on Thursday of next week.Thank you!,824229586091307008
2017-01-26 23:53:37,4,0.5562,Miami-Dade Mayor drops sanctuary policy. Right decision. Strong! https://t.co/MtPvaDC4jM,824767281146245120
2017-01-28 22:50:06,4,0.5411,I will be interviewed by @TheBrodyFile on @CBNNews tonight at 11pm. Enjoy!,825476070946328584
2017-01-26 23:45:28,4,0.5411,Will be interviewed by @SeanHannity on @FoxNews at 10:00pm tonight. Enjoy!,824765229527605248
2017-01-26 02:48:25,4,0.5411,Interview with David Muir of @ABC News in 10 minutes. Enjoy!,824448880993509376
2017-01-25 02:37:48,4,0.5307,"Big day planned on NATIONAL SECURITY tomorrow. Among many other things, we will build the wall!",824083821889015809
2017-01-25 02:16:19,4,0.5202,Congratulations to @FoxNews for being number one in inauguration ratings. They were many times higher than FAKE NEWS @CNN - public is smart!,824078417213747200
2017-01-23 11:38:16,4,0.4939,Busy week planned with a heavy focus on jobs and national security. Top executives coming in at 9:00 A.M. to talk manufacturing in America.,823495059010109440
2017-01-27 16:30:29,4,0.4574,.@VP Mike Pence will be speaking at today's #MarchForLife -- You have our full support! https://t.co/1jb53SEGV4,825018149397463040
2017-01-26 00:03:33,4,0.4215,"Beginning today, the United States of America gets back control of its borders. Full speech from today @DHSgov:… https://t.co/8aDaHsAhg9",824407390674157568
2017-01-24 16:58:06,4,0.4199,A photo delivered yesterday that will be displayed in the upper/lower press hall. Thank you Abbas! https://t.co/Uzp0ivvRp0,823937936056008704
2017-01-27 23:46:22,4,0.3802,I promise that our administration will ALWAYS have your back. We will ALWAYS be with you! https://t.co/D0aOWhOH4X,825127844066054144
2017-01-24 11:11:47,4,0.3382,Will be meeting at 9:00 with top automobile executives concerning jobs in America. I want new plants to be built here for cars sold here!,823850781946343427
2017-01-26 19:21:17,4,0.2023,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenateMajLdr, @SpeakerRyan. Th… https://t.co/ALSADGrwoe",824698743630995457
2017-01-26 19:15:44,4,0.2023,"Spoke at the Congressional @GOP Retreat in Philadelphia, PA. this afternoon w/ @VP, @SenMajLeader, @SpeakerRyan. Th… https://t.co/s4sTbSyBSR",824697349335293952
2017-01-27 13:19:10,4,0.1295,"Mexico has taken advantage of the U.S. for long enough. Massive trade deficits &amp; little help on the very weak border must change, NOW!",824970003153842176
2017-01-28 15:42:58,4,0.128,"Today, we remember the crew of the Space Shuttle Challenger, 31 years later. #NeverForget https://t.co/OhshQsFRfl",825368580325773312
2017-01-28 13:16:17,4,0.113,"...dwindling subscribers and readers.They got me wrong right from the beginning and still have not changed course, and never will. DISHONEST",825331665509691393
2017-01-26 02:14:56,4,0.1027,"As your President, I have no higher duty than to protect the lives of the American people. https://t.co/o7YNUNwb8f",824440456813707265
2017-01-22 14:23:17,4,0.049,"Peaceful protests are a hallmark of our democracy. Even if I don't always agree, I recognize the rights of people to express their views.",823174199036542980
2017-01-27 20:20:15,4,0.0,Statement on International Holocaust Remembrance Day: https://t.co/KjU0MOxCHk,825075972659613696
2017-01-26 02:45:32,4,0.0,"""@romoabcnews: .@DavidMuir first @POTUS interview since taking office.  Tonight on @ABCWorldNews @ABC2020 tonight. https://t.co/I4Vz1mRdBK""",824448156935081984
2017-01-25 22:05:59,4,0.0,I will be interviewed by @DavidMuir tonight at 10 o'clock on @ABC. Will be my first interview from the White House.… https://t.co/4zuOrRdcoc,824377804590563339
2017-01-24 17:49:17,4,0.0,Signing orders to move forward with the construction of the Keystone XL and Dakota Access pipelines in the Oval Off… https://t.co/aOxmfO0vOK,823950814163140609
2017-01-27 13:12:52,4,-0.2481,"Look forward to seeing final results of VoteStand. Gregg Phillips and crew say at least 3,000,000 votes were illegal. We must do better!",824968416486387713
2017-01-28 13:08:42,4,-0.3102,Thr coverage about me in the @nytimes and the @washingtonpost gas been so false and angry that the times actually apologized to its.....,825329757646618624
2017-01-26 13:51:46,4,-0.4019,The U.S. has a 60 billion dollar trade deficit with Mexico. It has been a one-sided deal from the beginning of NAFTA with massive numbers...,824615820391305216
2017-01-25 02:25:40,4,-0.4482,"If Chicago doesn't fix the horrible ""carnage"" going on, 228 shootings in 2017 with 42 killings (up 24% from 2016), I will send in the Feds!",824080766288228352
2017-01-25 12:13:46,4,-0.5093,"even, those registered to vote who are dead (and many for a long time). Depending on results, we will strengthen up voting procedures!",824228768227217408
2017-01-26 13:55:03,4,-0.5994,"of jobs and companies lost. If Mexico is unwilling to pay for the badly needed wall, then it would be better to cancel the upcoming meeting.",824616644370714627
2017-01-25 12:10:01,4,-0.8455,"I will be asking for a major investigation into VOTER FRAUD, including those registered to vote in two states, those who are illegal and....",824227824903090176
2017-01-22 12:47:21,4,-0.8459,Watched protests yesterday but was under the impression that we just had an election! Why didn't these people vote? Celebs hurt cause badly.,823150055418920960
2017-01-26 11:04:24,4,-0.9117,"Ungrateful TRAITOR Chelsea Manning, who should never have been released from prison, is now calling President Obama a weak leader. Terrible!",824573698774601729
2017-01-28 13:04:58,4,-0.922,"The failing @nytimes has been wrong about me from the very beginning. Said I would lose the primaries, then the general election. FAKE NEWS!",825328817833123840
2017-01-16 13:54:52,3,0.9432,Celebrate Martin Luther King Day and all of the many wonderful things that he stood for. Honor him for being the great man that he was!,820992721120854016
2017-01-21 04:56:15,3,0.9147,"THANK YOU for another wonderful evening in Washington, D.C. TOGETHER, we will MAKE AMERICA GREAT AGAIN🇺🇸 https://t.co/V3aoj9RUh4",822669114237943808
2017-01-21 11:53:41,3,0.8666,A fantastic day and evening in Washington D.C.Thank you to @FoxNews and so many other news outlets for the GREAT reviews of the speech!,822774162011910144
2017-01-19 04:01:40,3,0.8591,Thank you to our amazing Wounded Warriors for their service. It was an honor to be with them tonight in D.C.… https://t.co/Qj5cpfaykD,821930600290521089
2017-01-18 14:03:53,3,0.8439,.@TheAlabamaBand was great last night in D.C. playing for 147 Diplomats and Ambassadors from countries around the world. Thanks Alabama!,821719763214880769
2017-01-19 20:18:32,3,0.8221,Great Concert at 4:00 P.M. today at Lincoln Memorial. Enjoy!,822176438627536897
2017-01-17 01:49:38,3,0.7959,"At 9:00 P.M. @CNN, of all places, is doing a Special Report on my daughter, Ivanka. Considering it is CNN, can't imagine it will be great!",821172595869577220
2017-01-18 22:21:02,3,0.7574,"Looking forward to a speedy recovery for George and Barbara Bush, both hospitalized. Thank you for your wonderful letter!",821844875268255744
2017-01-20 04:24:33,3,0.7351,"Thank you for a wonderful evening in Washington, D.C. #Inauguration https://t.co/a6xpFQTHj5",822298747421986828
2017-01-20 17:54:36,3,0.7345,We will bring back our jobs. We will bring back our borders. We will bring back our wealth - and we will bring back our dreams!,822502601304526848
2017-01-15 14:02:41,3,0.729,"will only get higher. Car companies and others, if they want to do business in our country, have to start making things here again. WIN!",820632299037409280
2017-01-20 00:40:51,3,0.6989,"Thank you for joining us at the Lincoln Memorial tonight- a very special evening! Together, we are going to MAKE AM… https://t.co/OSxa3BamHs",822242449053614081
2017-01-17 19:36:21,3,0.6597,"RT @MoskowitzEva: .@BetsyDeVos has the talent, commitment, and leadership capacity to revitalize our public schools and deliver the promise…",821441044097224704
2017-01-19 01:54:13,3,0.6588,Great seeing @TheLeeGreenwood  and Kimberly at this evenings VP dinner! #GodBlessTheUSA https://t.co/SxVmaWvOFT,821898525432811520
2017-01-17 13:05:10,3,0.6588,"People are pouring into Washington in record numbers. Bikers for Trump are on their way. It will be a great Thursday, Friday and Saturday!",821342600322043905
2017-01-17 02:08:21,3,0.6249,"""@drgoodspine: @realDonaldTrump @Ivanka Trump is great, a woman with real character and class.""",821177307708661761
2017-01-15 01:58:57,3,0.5562,"Inauguration Day is turning out to be even bigger than expected. January 20th, Washington D.C. Have fun!",820450166331346944
2017-01-18 11:53:24,3,0.5411,Will be interviewed by @ainsleyearhardt on @foxandfriends - Enjoy!,821686928680583169
2017-01-19 13:00:13,3,0.4951,"Getting ready to leave for Washington, D.C. The journey begins and I will be working and fighting very hard to make it a great journey for..",822066132307808256
2017-01-17 14:52:39,3,0.4263,"""thought it would be hypocritical to attend Bush's swearing-in....he doesn't believe Bush is the true elected president."" Sound familiar! WP",821369651968012288
2017-01-17 19:58:10,3,0.4199,"RT @EricTrump: Thank you to @GolfDigest for this incredible feature! ""Golfer-in-Chief"" @RealDonaldTrump https://t.co/vpdY4jNbI4 https://t.c…",821446536278274050
2017-01-17 17:55:38,3,0.4199,Thank you to General Motors and Walmart for starting the big jobs push back into the U.S.!,821415698278875137
2017-01-19 20:21:36,3,0.3595,"Join me at 4pm over at the Lincoln Memorial with my family!
#Inauguration2017 https://t.co/GQeQpJOgWz",822177206633955328
2017-01-19 13:02:18,3,0.3453,"the American people. I have no doubt that we will, together, MAKE AMERICA GREAT AGAIN!",822066653953458177
2017-01-20 17:51:58,3,0.34,"power from Washington, D.C. and giving it back to you, the American People. #InaugurationDay",822501939267141634
2017-01-15 19:00:21,3,0.304,"For many years our country has been divided, angry and untrusting. Many say it will never change, the hatred is too deep. IT WILL CHANGE!!!!",820707210565132288
2017-01-20 17:51:25,3,0.2144,"Today we are not merely transferring power from one Administration to another, or from one party to another – but we are transferring...",822501803615014918
2017-01-20 17:52:45,3,0.0954,"What truly matters is not which party controls our government, but whether our government is controlled by the people.",822502135233384448
2017-01-20 18:13:48,3,0.0,"TO ALL AMERICANS🇺🇸
https://t.co/D7Es6ie4fY",822507434396753921
2017-01-20 18:00:43,3,0.0,"So to all Americans, in every city near and far, small and large, from mountain to mountain...https://t.co/cZKkrGXLSi",822504142178500608
2017-01-20 17:58:24,3,0.0,It is time to remember that...https://t.co/ZKyOiOor62,822503558369181697
2017-01-20 17:55:44,3,0.0,"We will follow two simple rules: BUY AMERICAN &amp; HIRE AMERICAN!
#InaugurationDay #MAGA🇺🇸",822502887477673984
2017-01-20 17:53:17,3,0.0,"January 20th 2017, will be remembered as the day the people became the rulers of this nation again.",822502270503972872
2017-01-20 12:31:53,3,0.0,It all begins today! I will see you at 11:00 A.M. for the swearing-in. THE MOVEMENT CONTINUES - THE WORK BEGINS!,822421390125043713
2017-01-19 20:13:57,3,0.0,On my way! #Inauguration2017 https://t.co/hOuMbxGnpe,822175285151928320
2017-01-19 12:52:22,3,0.0,"""It wasn't Donald Trump that divided this country, this country has been divided for a long time!"" Stated today by Reverend Franklin Graham.",822064153426857984
2017-01-18 17:33:25,3,0.0,"Writing my inaugural address at the Winter White House, Mar-a-Lago, three weeks ago. Looking forward to Friday.… https://t.co/J0ojOXjrga",821772494864580614
2017-01-18 13:00:51,3,0.0,"""Bayer AG has pledged to add U.S. jobs and investments after meeting with President-elect Donald Trump, the latest in a string..."" @WSJ",821703902940827648
2017-01-17 14:36:26,3,0.0,"country and with the massive cost reductions I have negotiated on military purchases and more, I believe the people are seeing ""big stuff.""",821365569366671360
2017-01-17 14:30:19,3,0.0,"With all of the jobs I am bringing back into the U.S. (even before taking office), with all of the new auto plants coming back into our.....",821364027506966532
2017-01-15 20:04:38,3,-0.0258,"Thank you to Bob Woodward who said, ""That is a garbage document...it never should have been presented...Trump's right to be upset (angry)...",820723387995717632
